op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1288.337,2493.423,0.016,56.000,399.656,70.018,167.982,456.000
enc-1st-layernorm,141.531,482.774,56.000,112.000,0.000,56.016,0.000,224.000
enc-attention-qkv,3139.013,1553.363,70.000,224.000,147.000,168.000,0.000,168.000
enc-attention-score,252.748,518.334,140.000,336.000,0.000,224.000,224.000,0.000
enc-attention-softmax,1283.485,2097.368,336.000,336.000,0.000,224.000,224.000,448.000
enc-attention-dropout,445.491,390.959,336.000,336.000,0.000,280.000,0.000,448.000
enc-attention-context,284.344,484.848,336.000,112.000,0.000,14.000,0.000,224.000
enc-attention-dense,1091.158,489.670,112.000,154.027,49.000,56.000,0.000,0.000
enc-post-attention-dropout,335.646,191.569,154.027,98.000,0.000,70.000,42.000,222.000
enc-2nd-layernorm,136.966,470.823,98.000,154.000,0.000,56.016,0.000,224.000
enc-MLP-GEMM-1,1747.596,2465.689,154.000,154.027,196.000,56.000,0.000,112.000
enc-MLP-gelu,99.784,199.765,154.027,154.000,0.000,56.000,0.000,222.000
enc-MLP-GEMM-2,2293.086,1644.069,154.000,154.027,196.000,56.000,0.000,112.000
enc-post-MLP-dropout,335.360,190.634,154.027,98.000,0.000,70.000,42.000,222.000
final-layernorm,137.383,431.019,98.000,98.000,0.000,56.016,0.000,112.000
gpt-post-process,3742.820,3779.066,98.000,42.000,343.656,98.213,1.787,0.000
