op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,534.320,848.752,0.031,16.000,106.188,20.035,43.965,170.000
enc-1st-layernorm,57.226,134.838,16.000,32.000,0.000,16.031,0.000,64.000
enc-attention-qkv,226.110,513.595,32.000,40.000,6.000,24.000,20.000,40.000
enc-attention-score,240.481,467.944,40.000,280.000,0.000,256.000,256.000,40.000
enc-attention-softmax,1473.153,2397.949,280.000,280.000,0.000,256.000,256.000,512.000
enc-attention-dropout,511.992,445.068,280.000,280.000,0.000,320.000,0.000,512.000
enc-attention-context,258.875,470.173,280.000,24.000,0.000,8.000,12.000,256.000
enc-attention-dense,388.759,129.724,24.000,32.004,2.000,16.000,0.000,16.000
enc-post-attention-dropout,97.841,96.488,32.004,16.000,0.000,20.000,12.000,64.000
enc-2nd-layernorm,57.316,132.942,16.000,32.000,0.000,16.031,0.000,64.000
enc-MLP-GEMM-1,148.815,499.713,32.000,48.008,8.000,32.000,0.000,48.000
enc-MLP-gelu,58.216,132.203,48.008,48.000,0.000,32.000,0.000,128.000
enc-MLP-GEMM-2,421.202,151.277,48.000,32.004,8.000,16.000,0.000,48.000
enc-post-MLP-dropout,95.373,98.413,32.004,16.000,0.000,20.000,12.000,64.000
final-layernorm,85.384,652.009,16.000,16.000,0.000,32.031,0.000,32.000
gpt-post-process,4443.979,2727.562,16.000,0.000,98.188,392.801,1.199,0.000
