op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1569.957,3484.786,0.062,80.000,646.250,100.070,239.930,876.000
enc-1st-layernorm,139.934,582.051,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,3515.154,1551.223,120.000,320.000,37.500,240.000,240.000,280.000
enc-attention-score,961.131,2028.781,240.000,1184.000,0.000,1024.000,1024.000,120.000
enc-attention-softmax,5860.490,9509.033,1184.000,1184.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,2016.646,1750.350,1184.000,1184.000,0.000,1280.000,0.000,2048.000
enc-attention-context,1096.636,1906.979,1184.000,160.000,0.000,40.000,40.000,1064.000
enc-attention-dense,1074.713,401.050,160.000,200.010,12.500,80.000,0.000,120.000
enc-post-attention-dropout,487.339,275.928,200.010,120.000,0.000,100.000,80.000,270.000
enc-2nd-layernorm,139.999,581.974,120.000,200.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,1672.310,2286.863,200.000,280.020,50.000,160.000,0.000,240.000
enc-MLP-gelu,274.491,520.712,280.020,280.000,0.000,160.000,0.000,430.000
enc-MLP-GEMM-2,2205.139,1575.643,280.000,200.010,50.000,80.000,0.000,240.000
enc-post-MLP-dropout,475.055,267.720,200.010,120.000,0.000,100.000,80.000,270.000
final-layernorm,269.389,651.634,120.000,120.000,0.000,160.062,0.000,160.000
gpt-post-process,31525.803,22685.343,120.000,40.000,626.250,2004.102,0.000,0.000
