op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,885.665,4725.325,0.062,80.000,1272.500,100.000,240.000,1342.000
enc-1st-layernorm,140.029,581.533,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,3240.311,2777.594,160.000,320.000,75.000,240.000,240.000,320.000
enc-attention-score,1901.835,4048.544,320.000,2208.000,0.000,2048.000,2048.000,240.000
enc-attention-softmax,11707.580,18977.427,2208.000,2208.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,4022.741,3491.127,2208.000,2208.000,0.000,2560.000,0.000,4096.000
enc-attention-context,2164.674,3799.903,2208.000,160.000,0.000,80.000,80.000,2128.000
enc-attention-dense,815.517,864.750,160.000,160.010,25.000,80.000,0.000,160.000
enc-post-attention-dropout,486.779,275.946,160.010,80.000,0.000,100.000,80.000,270.000
enc-2nd-layernorm,140.238,582.403,80.000,160.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,3394.574,3058.243,160.000,400.039,100.000,320.000,0.000,400.000
enc-MLP-gelu,532.240,997.078,400.039,400.000,0.000,320.000,0.000,750.000
enc-MLP-GEMM-2,3317.297,3203.100,400.000,160.010,100.000,80.000,0.000,400.000
enc-post-MLP-dropout,487.566,267.226,160.010,80.000,0.000,100.000,80.000,270.000
final-layernorm,275.129,639.898,80.000,80.000,0.000,160.062,0.000,160.000
gpt-post-process,62524.039,43816.954,80.000,0.000,1252.500,4008.102,0.000,0.000
