op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1145.512,3520.370,0.016,56.000,743.312,70.018,167.982,856.000
enc-1st-layernorm,141.764,487.280,56.000,112.000,0.000,56.016,0.000,224.000
enc-attention-qkv,2669.865,3185.195,112.000,140.000,294.000,84.000,56.000,140.000
enc-attention-score,486.726,988.472,140.000,532.000,0.000,448.000,448.000,84.000
enc-attention-softmax,2559.865,4168.320,532.000,532.000,0.000,448.000,448.000,896.000
enc-attention-dropout,885.034,771.040,532.000,532.000,0.000,560.000,0.000,896.000
enc-attention-context,524.491,920.725,532.000,84.000,0.000,28.000,28.000,476.000
enc-attention-dense,1412.368,890.750,84.000,112.027,98.000,56.000,0.000,0.000
enc-post-attention-dropout,335.473,191.313,112.027,56.000,0.000,70.000,42.000,222.000
enc-2nd-layernorm,137.174,470.853,56.000,112.000,0.000,56.016,0.000,224.000
enc-MLP-GEMM-1,3408.432,3784.555,112.000,168.055,392.000,112.000,0.000,168.000
enc-MLP-gelu,192.052,370.067,168.055,168.000,0.000,112.000,0.000,336.000
enc-MLP-GEMM-2,3842.109,3233.933,168.000,112.027,392.000,56.000,0.000,168.000
enc-post-MLP-dropout,335.312,191.122,112.027,56.000,0.000,70.000,42.000,222.000
final-layernorm,141.704,459.182,56.000,56.000,0.000,56.016,0.000,112.000
gpt-post-process,6957.942,6618.130,56.000,0.000,687.312,196.400,1.600,0.000
