op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1274.133,1852.828,0.125,64.000,106.188,80.141,191.859,300.000
enc-1st-layernorm,110.584,436.920,64.000,128.000,0.000,64.125,0.000,256.000
enc-attention-qkv,594.556,1163.274,128.000,160.000,6.000,96.000,96.000,160.000
enc-attention-score,920.171,1808.161,160.000,1120.000,0.000,1024.000,1024.000,96.000
enc-attention-softmax,5864.781,9517.300,1120.000,1120.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,2014.565,1750.135,1120.000,1120.000,0.000,1280.000,0.000,2048.000
enc-attention-context,1000.404,1808.339,1120.000,96.000,0.000,32.000,32.000,1056.000
enc-attention-dense,725.687,156.230,96.000,128.004,2.000,64.000,0.000,96.000
enc-post-attention-dropout,392.127,223.398,128.004,64.000,0.000,80.000,64.000,236.000
enc-2nd-layernorm,110.900,436.544,64.000,128.000,0.000,64.125,0.000,256.000
enc-MLP-GEMM-1,567.520,1133.120,128.000,192.008,8.000,128.000,0.000,192.000
enc-MLP-gelu,221.956,425.535,192.008,192.000,0.000,128.000,0.000,364.000
enc-MLP-GEMM-2,1078.910,560.832,192.000,128.004,8.000,64.000,0.000,192.000
enc-post-MLP-dropout,384.116,216.132,128.004,64.000,0.000,80.000,64.000,236.000
final-layernorm,212.497,632.322,64.000,64.000,0.000,128.125,0.000,128.000
gpt-post-process,16460.508,9520.632,64.000,0.000,98.188,1572.203,0.000,0.000
