op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2400.005,6027.204,0.062,224.000,1430.625,280.000,672.000,1624.000
enc-1st-layernorm,540.435,1815.772,224.000,448.000,0.000,224.062,0.000,896.000
enc-attention-qkv,20481.974,19165.528,448.000,896.000,588.000,672.000,672.000,896.000
enc-attention-score,4748.082,7533.115,896.000,4032.000,0.000,3584.000,3584.000,672.000
enc-attention-softmax,20499.045,33182.293,4032.000,4032.000,0.000,3584.000,3584.000,7168.000
enc-attention-dropout,6997.734,6099.004,4032.000,4032.000,0.000,4480.000,0.000,7168.000
enc-attention-context,4005.504,8067.220,4032.000,448.000,0.000,224.000,224.000,3808.000
enc-attention-dense,6622.624,6023.139,448.000,448.027,196.000,224.000,0.000,448.000
enc-post-attention-dropout,1338.589,752.765,448.027,224.000,0.000,280.000,224.000,558.000
enc-2nd-layernorm,540.674,1858.741,224.000,448.000,0.000,224.062,0.000,896.000
enc-MLP-GEMM-1,26271.713,24219.280,448.000,1120.109,784.000,896.000,0.000,1120.000
enc-MLP-gelu,1425.111,2719.647,1120.109,1120.000,0.000,896.000,0.000,1904.000
enc-MLP-GEMM-2,29620.457,23583.901,1120.000,448.027,784.000,224.000,0.000,1120.000
enc-post-MLP-dropout,1307.684,728.190,448.027,224.000,0.000,280.000,224.000,558.000
final-layernorm,911.683,1288.557,224.000,224.000,0.000,448.062,0.000,448.000
gpt-post-process,50057.614,43606.055,224.000,0.000,1374.625,1572.102,0.000,0.000
