op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,516.987,2487.057,0.016,20.000,646.250,25.018,74.982,668.000
enc-1st-layernorm,58.293,157.547,20.000,40.000,0.000,20.016,0.000,80.000
enc-attention-qkv,1100.743,480.139,30.000,80.000,37.500,60.000,0.000,0.000
enc-attention-score,252.336,535.697,60.000,296.000,0.000,256.000,256.000,30.000
enc-attention-softmax,1467.448,2394.259,296.000,296.000,0.000,256.000,256.000,512.000
enc-attention-dropout,508.642,444.472,296.000,296.000,0.000,320.000,0.000,512.000
enc-attention-context,288.284,499.624,296.000,40.000,0.000,10.000,10.000,266.000
enc-attention-dense,419.337,138.438,40.000,50.010,12.500,20.000,0.000,0.000
enc-post-attention-dropout,122.488,99.862,50.010,30.000,0.000,25.000,15.000,80.000
enc-2nd-layernorm,59.211,159.055,30.000,50.000,0.000,20.016,0.000,80.000
enc-MLP-GEMM-1,419.903,774.461,50.000,70.020,50.000,40.000,0.000,0.000
enc-MLP-gelu,72.008,153.315,70.020,70.000,0.000,40.000,0.000,160.000
enc-MLP-GEMM-2,706.333,403.827,70.000,50.010,50.000,20.000,0.000,0.000
enc-post-MLP-dropout,121.480,96.959,50.010,30.000,0.000,25.000,15.000,80.000
final-layernorm,61.041,421.017,30.000,30.000,0.000,20.016,0.000,40.000
gpt-post-process,8259.553,6073.868,30.000,10.000,626.250,502.025,0.000,0.000
